path,git_mode,bytes,lines,sha256,media,area,coverage
packages/desktop/updater/update.rs,100644,11502,337,167f6957a43829ebbb8fb607cf90b184ce2a369a676cf1deb30cde9ac46a5cb8,text,0.4-desktop-native-update,byte/line inventory+Rust/TypeScript compiler+Semgrep+targeted manual trust-boundary review+tests
packages/desktop/updater/verify-release-assets.mjs,100644,7663,185,17c914d8be489ee6448854f7177a830c51b0bed85c54d470fd817c4717328dce,text,0.4-desktop-native-update,byte/line inventory+Rust/TypeScript compiler+Semgrep+targeted manual trust-boundary review+tests
packages/desktop/vite.config.ts,100644,2741,90,54aafbcf22912926d3b0987ac35d2469f37ac2ca89d2c1581e53ee30b833a308,text,legacy-or-support-source,byte/line inventory+syntax compiler+Semgrep/Bandit+targeted dangerous-API review+tests
packages/host/bin/penglai.mjs,100755,1029,36,73fc5a00c474797a6abc8fa857eab39a35106d8804b1416bc7ba6532f0bebd75,text,legacy-or-support-source,byte/line inventory+syntax compiler+Semgrep/Bandit+targeted dangerous-API review+tests
packages/host/bridge/browser_sidecar.py,100644,5234,173,bf000d8693144c7cda7d635be92cbe9b58a6fcefeb9032c4e9c61f377e03116a,text,legacy-or-support-source,byte/line inventory+syntax compiler+Semgrep/Bandit+targeted dangerous-API review+tests
packages/host/bridge/feishu_adapter.py,100644,17869,487,bd45e0584931d7335a87137ba9ab1f2bd297ab379cc67532f5f3d3bfb46e3b6a,text,legacy-or-support-source,byte/line inventory+syntax compiler+Semgrep/Bandit+targeted dangerous-API review+tests
packages/host/bridge/im_bridge.py,100644,9618,239,0c862773c6580e8f708171755f18dc0da28400af6f44c64fdbc7eba6468ccebf,text,legacy-or-support-source,byte/line inventory+syntax compiler+Semgrep/Bandit+targeted dangerous-API review+tests
packages/host/bridge/README.md,100644,3502,88,e1a5e19036a2acd8dbb1ab69cd4b99a7d7bdd0bb0d9806785a09691c89e4ce31,text,docs-config,byte/line inventory+targeted claim/config consistency review
packages/host/bridge/start_im.sh,100644,5622,149,e3b9089c213d41ed96bd425a5eff9e539878cbc6cb2f65c1d2900772bfafda6a,text,legacy-or-support-source,byte/line inventory+syntax compiler+Semgrep/Bandit+targeted dangerous-API review+tests
packages/host/bridge/wechat_adapter.py,100644,13872,379,c67388d1b0ac8e8587a262214e001fc3d8f5225fb39a8de5c97dc3083515ba16,text,legacy-or-support-source,byte/line inventory+syntax compiler+Semgrep/Bandit+targeted dangerous-API review+tests
packages/host/bridge/worldline_sidecar.py,100644,7756,234,11928a79e90f62c8e384324bca3487dd1b415242c1d82a22e2908db7f0f97df1,text,legacy-or-support-source,byte/line inventory+syntax compiler+Semgrep/Bandit+targeted dangerous-API review+tests
packages/host/migrate/migrate_03_to_04.py,100644,28151,736,bac8ba297027c84ba78538641cbb57665b01589251da58a60cd922be7c19d6e7,text,legacy-or-support-source,byte/line inventory+syntax compiler+Semgrep/Bandit+targeted dangerous-API review+tests
packages/host/migrate/README.md,100644,6089,129,96faa280482a509101e109f3021b0c6306a402cf938e336cff5501d2812e21cc,text,docs-config,byte/line inventory+targeted claim/config consistency review
packages/host/package.json,100644,1167,44,a52b62c65231416e97f0ae6cac761ab3cd98c55f5d4dc9cb818f3d3547bdc6b3,text,docs-config,byte/line inventory+targeted claim/config consistency review
packages/host/scripts/build-runtime.mjs,100644,24847,676,b52f11a7c71db84338ee406eab43b6e2bc70455c9ed62cdf61c3256c0f2b1e5c,text,legacy-or-support-source,byte/line inventory+syntax compiler+Semgrep/Bandit+targeted dangerous-API review+tests
packages/host/scripts/copy-static.mjs,100644,535,15,2a13aaa3dcf904df10be38202e8e13b14534e7d70448b0a2e0e4d74006778226,text,legacy-or-support-source,byte/line inventory+syntax compiler+Semgrep/Bandit+targeted dangerous-API review+tests
packages/host/scripts/install.ps1,100644,3865,101,2f31558d591970b0154a0f2099cb323d5c851199b820997acfffe62d381c3099,text,other,line scan+hash+repository consistency review
packages/host/scripts/install.sh,100644,3240,95,63b9ab61df2902560e5483762f65f83d9ef30de0e3e0d474c311d371a97bd9b3,text,legacy-or-support-source,byte/line inventory+syntax compiler+Semgrep/Bandit+targeted dangerous-API review+tests
packages/host/scripts/schema-versions.generated.json,100644,227,9,2781816a1aed5118753a3fb73b4244e501caeefbca07a5dd0d5c09de4f5e9b81,text,docs-config,byte/line inventory+targeted claim/config consistency review
packages/host/scripts/verify-runtime.mjs,100644,13869,378,fb6a95d6b24167a133cf55187b2abe038d0341c01f7cb32cf3fb6ae355964fed,text,legacy-or-support-source,byte/line inventory+syntax compiler+Semgrep/Bandit+targeted dangerous-API review+tests
packages/host/src/approvals.ts,100644,10970,329,e4a68469c6d5d676c162e93a953e18795d67ee0cd6408f0b5fd108cc0fd6be3f,text,0.4-host-production,byte/line inventory+TypeScript compiler+Semgrep+targeted manual trust-boundary review+Vitest
packages/host/src/artifact-preview.ts,100644,2968,81,81b1d3acd0426cf60ad9246e868b7114627cbbea70f5082b3b0402cb8516e517,text,0.4-host-production,byte/line inventory+TypeScript compiler+Semgrep+targeted manual trust-boundary review+Vitest
packages/host/src/bash-guard.ts,100644,16405,500,be84ba5bfe9388e10f8b032d698ad0edf0156fc88b6924377ee4b9798e1d7c02,text,0.4-host-production,byte/line inventory+TypeScript compiler+Semgrep+targeted manual trust-boundary review+Vitest
packages/host/src/budget.ts,100644,13809,367,7f94aba60719f9130e0a6eced146bf64ae046e4d298460a1d8afc97dd08fc7a9,text,0.4-host-production,byte/line inventory+TypeScript compiler+Semgrep+targeted manual trust-boundary review+Vitest
packages/host/src/capabilities/documents.ts,100644,28198,497,1ebcb08997eb9be681c74d245545df645606492fcfe32f611906b3923ce72b86,text,0.4-host-production,byte/line inventory+TypeScript compiler+Semgrep+targeted manual trust-boundary review+Vitest
packages/host/src/capabilities/network-safety.ts,100644,6312,169,ab4d8231c353597292118e7f1f3c19a1e2c31473b514902d9e777969817c11e6,text,0.4-host-production,byte/line inventory+TypeScript compiler+Semgrep+targeted manual trust-boundary review+Vitest
packages/host/src/capabilities/web.ts,100644,6212,168,5c8f905942e1dc7b8c7b53bfb7d3e914fa46d52e815544b1398ec992872bc82e,text,0.4-host-production,byte/line inventory+TypeScript compiler+Semgrep+targeted manual trust-boundary review+Vitest
packages/host/src/checkpoints.ts,100644,7248,210,602e64fff02bbce2896023bfb9809067c223d72df6217109eeff8f4d02fc735b,text,0.4-host-production,byte/line inventory+TypeScript compiler+Semgrep+targeted manual trust-boundary review+Vitest
packages/host/src/cli.ts,100644,1996,54,767c35558fcac60d4e204b33a1082a97219ff9249a450fdf363911e6d3c79923,text,0.4-host-production,byte/line inventory+TypeScript compiler+Semgrep+targeted manual trust-boundary review+Vitest
packages/host/src/cli/chat.ts,100644,30094,821,63b78697436be9a7f46afa7e800a62b0d4788fd4f0d350cde62f55878cfc7c2c,text,0.4-host-production,byte/line inventory+TypeScript compiler+Semgrep+targeted manual trust-boundary review+Vitest
packages/host/src/cli/client.ts,100644,7433,229,02fcabc81466ebfd5da69d69e615bba9ccfab296c1e30162f3411d7c0a09e981,text,0.4-host-production,byte/line inventory+TypeScript compiler+Semgrep+targeted manual trust-boundary review+Vitest
packages/host/src/cli/commands.ts,100644,48706,1246,7dbb36294d07bbfb6bd6d08a04f9522bc4dde73701ace009e9c1e4b7c23a5409,text,0.4-host-production,byte/line inventory+TypeScript compiler+Semgrep+targeted manual trust-boundary review+Vitest
packages/host/src/cli/format.ts,100644,4345,136,fcab19d7a8f718a7aba6ad5b73b3235cce00315876de04c2b1afb10cd5d9d23c,text,0.4-host-production,byte/line inventory+TypeScript compiler+Semgrep+targeted manual trust-boundary review+Vitest
packages/host/src/cli/identity-ceremony.ts,100644,4555,105,2897b6e4d82a15f2742f0f106b4c5df1e73ead2ec6cff74237822ab2a3b5f618,text,0.4-host-production,byte/line inventory+TypeScript compiler+Semgrep+targeted manual trust-boundary review+Vitest
packages/host/src/cli/main.ts,100644,12811,338,b58847cc5040cfc988a180489bc6d401cdbce5f772bf678049267623d66c5268,text,0.4-host-production,byte/line inventory+TypeScript compiler+Semgrep+targeted manual trust-boundary review+Vitest
packages/host/src/cli/migrate-cmd.ts,100644,5789,165,638f6f3d18b235ef5c1ba4cb83d660b4c4b9edd163152431825047d8749332cb,text,0.4-host-production,byte/line inventory+TypeScript compiler+Semgrep+targeted manual trust-boundary review+Vitest
packages/host/src/cli/pager.ts,100644,6060,148,2d036b71a1a60a5d510273ea3cc1e815298870538c2b2174a4f6935d78f2e0c6,text,0.4-host-production,byte/line inventory+TypeScript compiler+Semgrep+targeted manual trust-boundary review+Vitest
packages/host/src/cli/setup-wizard.ts,100644,29229,725,98f42314364d9a199d8f9eee491828bd1a92bfb6067607fc508a25b2ec6170ad,text,0.4-host-production,byte/line inventory+TypeScript compiler+Semgrep+targeted manual trust-boundary review+Vitest
packages/host/src/cli/voice.ts,100644,10754,285,f4321e986d308f91df5a068be436b5cee95b7d00f11e375bd64df205e8e27128,text,0.4-host-production,byte/line inventory+TypeScript compiler+Semgrep+targeted manual trust-boundary review+Vitest
packages/host/src/conversation-approvals.ts,100644,8201,256,297775142d22a6972c368124a8a108582cf3241e0fcd6e1d794c7f7117252c43,text,0.4-host-production,byte/line inventory+TypeScript compiler+Semgrep+targeted manual trust-boundary review+Vitest
packages/host/src/conversation-draft.ts,100644,2364,68,06261fe7259e6c4772093476a22787c4498dc56f5334ef9a063e4decea871626,text,0.4-host-production,byte/line inventory+TypeScript compiler+Semgrep+targeted manual trust-boundary review+Vitest
packages/host/src/conversation-executor.ts,100644,1772,52,dd5a0a19d123e55dfea73222e086776a215ccd4ce95129891e99404cd2b91c7e,text,0.4-host-production,byte/line inventory+TypeScript compiler+Semgrep+targeted manual trust-boundary review+Vitest
packages/host/src/conversation-store.ts,100644,7959,225,af574ac542d07ce9291af5891218b649d81cad9a99b0d7d3f3c9bad2a40852da,text,0.4-host-production,byte/line inventory+TypeScript compiler+Semgrep+targeted manual trust-boundary review+Vitest
packages/host/src/conversation-workbench.ts,100644,5396,161,5a00f86f2f911ddac99bbdbf6d9e378fd57b9bd9f9ba014e5a775ea10ddb65a3,text,0.4-host-production,byte/line inventory+TypeScript compiler+Semgrep+targeted manual trust-boundary review+Vitest
packages/host/src/data-dir.ts,100644,336,11,44a05ec2316fbf53204926aef3c4fbbedf4d69ff9687b2f54de68077ebba5ebf,text,0.4-host-production,byte/line inventory+TypeScript compiler+Semgrep+targeted manual trust-boundary review+Vitest
packages/host/src/diagnostics.ts,100644,5083,155,fdce4ad4ae0cac029661c2ebd4d252106a5007882e18066d8916046803b99ce7,text,0.4-host-production,byte/line inventory+TypeScript compiler+Semgrep+targeted manual trust-boundary review+Vitest
packages/host/src/distill/audit.ts,100644,13617,321,3bf77d3f7c9ab261419cf4491520c25a7149c6275a523a21f499f9b18cdbad66,text,0.4-host-production,byte/line inventory+TypeScript compiler+Semgrep+targeted manual trust-boundary review+Vitest
packages/host/src/distill/distill.ts,100644,16038,423,18d4e45ba3e35cf77fa24db2fce2ece1b01f3398a385f45fd8d3aa1f84588bad,text,0.4-host-production,byte/line inventory+TypeScript compiler+Semgrep+targeted manual trust-boundary review+Vitest
packages/host/src/distill/review.ts,100644,6868,167,07d22931fc755c8258f3a89de2ea218a5342d8c4dd5cae80b704ab68ac7f350d,text,0.4-host-production,byte/line inventory+TypeScript compiler+Semgrep+targeted manual trust-boundary review+Vitest
packages/host/src/doctor.ts,100644,10174,301,ce96737ea352c95b5bf0de43d4ad81f6f9b7f3b232e02e0be2be05a772d873db,text,0.4-host-production,byte/line inventory+TypeScript compiler+Semgrep+targeted manual trust-boundary review+Vitest
packages/host/src/episode-authority.ts,100644,3130,92,29734faf0781259b66c3c125586d3ba2e4ebdd3524d311f48ad81a33a6487015,text,0.4-host-production,byte/line inventory+TypeScript compiler+Semgrep+targeted manual trust-boundary review+Vitest
packages/host/src/feishu/api-client.ts,100644,6601,208,3b0b2e668a1daeb82a7b6fd06e8f4239f1f614b1c01a812c217b22d83331139b,text,0.4-host-production,byte/line inventory+TypeScript compiler+Semgrep+targeted manual trust-boundary review+Vitest
packages/host/src/feishu/channel.ts,100644,40516,957,f6967420310557d68b4e0e103749bc9879f7f20aaa6cefa3e764045b6fb75267,text,0.4-host-production,byte/line inventory+TypeScript compiler+Semgrep+targeted manual trust-boundary review+Vitest
packages/host/src/feishu/config.ts,100644,4143,125,07a3da1ac8f49035e9b6347053247df9dc0bc4422027963d68bc7a01e801a4d5,text,0.4-host-production,byte/line inventory+TypeScript compiler+Semgrep+targeted manual trust-boundary review+Vitest
packages/host/src/feishu/protocol.ts,100644,23042,643,089ff90b20c2b1fe9b71b158379ac497acb73f50e85e0fec2c34f707c117faf4,text,0.4-host-production,byte/line inventory+TypeScript compiler+Semgrep+targeted manual trust-boundary review+Vitest
packages/host/src/feishu/qr-create.ts,100644,4421,136,5a52f38523ece4dfc2cd2b60e3dc3a9c49eef2c31523df8be495fa225c86c987,text,0.4-host-production,byte/line inventory+TypeScript compiler+Semgrep+targeted manual trust-boundary review+Vitest
packages/host/src/feishu/ws-client.ts,100644,13041,355,bff4fd0d59f0f4d58cbcf1300fa7f8ac849407fa89fc8361ae0d573fd08f1674,text,0.4-host-production,byte/line inventory+TypeScript compiler+Semgrep+targeted manual trust-boundary review+Vitest
packages/host/src/files-complete.ts,100644,2381,77,609a516db0a743707726fa6ee3d374f28b746a4a1e6d2d39650e66f989687cf4,text,0.4-host-production,byte/line inventory+TypeScript compiler+Semgrep+targeted manual trust-boundary review+Vitest
packages/host/src/goal-service.ts,100644,11340,349,0025d3148d2658b64e4e5e36925e15d7d3af85e70935f5e7c953468949587346,text,0.4-host-production,byte/line inventory+TypeScript compiler+Semgrep+targeted manual trust-boundary review+Vitest
packages/host/src/image-sanitize.ts,100644,1981,56,a0e53833acfa24388a617b656078f6850c7813f6c1d62eb60b215438c9e2ae19,text,0.4-host-production,byte/line inventory+TypeScript compiler+Semgrep+targeted manual trust-boundary review+Vitest
packages/host/src/index.ts,100644,4556,146,ada789966d6291db77326ca5eabb8f387d9f6791655d814a713162ba7598d1b9,text,0.4-host-production,byte/line inventory+TypeScript compiler+Semgrep+targeted manual trust-boundary review+Vitest
packages/host/src/jail.ts,100644,4282,128,64351338658375852b46757abb5715bcd85d2bd7e4463ee3cc93d309ba7438d6,text,0.4-host-production,byte/line inventory+TypeScript compiler+Semgrep+targeted manual trust-boundary review+Vitest
packages/host/src/kernel/capability-tools.ts,100644,7436,170,cb915206f0536a56ee093d594174dc04887caaaaf89d9f4b4fa8acf0df1bee50,text,0.4-host-production,byte/line inventory+TypeScript compiler+Semgrep+targeted manual trust-boundary review+Vitest
packages/host/src/kernel/create-production-pi-kernel.ts,100644,33227,909,47aab65a89f6830dd90d6ac5cf680d114e4b2a7f10dbc4152a9f24b6262d0c28,text,0.4-host-production,byte/line inventory+TypeScript compiler+Semgrep+targeted manual trust-boundary review+Vitest
packages/host/src/kernel/episode-kernel.ts,100644,12330,337,9074dec5fe1e27bd1dd8002e52d016776d12954291dc23fb3fe89e23bd722fb8,text,0.4-host-production,byte/line inventory+TypeScript compiler+Semgrep+targeted manual trust-boundary review+Vitest
packages/host/src/kernel/kernel.ts,100644,4577,153,55be317af0c04702d0dd448a37378c89e028c3cce7943b04129c6ae520d4d440,text,0.4-host-production,byte/line inventory+TypeScript compiler+Semgrep+targeted manual trust-boundary review+Vitest
packages/host/src/kernel/pi-kernel.ts,100644,8386,288,be1798d486f09a0234dbfa8b655220305b27355712a2b08ad942024ac1ea4f38,text,0.4-host-production,byte/line inventory+TypeScript compiler+Semgrep+targeted manual trust-boundary review+Vitest
packages/host/src/mcp/client.ts,100644,26619,827,5c51c1f8c80a364620c6cc81a6b98751ecb66be2834e57e27b3e2a36a55478d9,text,0.4-host-production,byte/line inventory+TypeScript compiler+Semgrep+targeted manual trust-boundary review+Vitest
packages/host/src/mcp/config.ts,100644,6172,169,951608830f88007aa1f7fe869013981c46afdf7950e95c9bae2c477183550c3c,text,0.4-host-production,byte/line inventory+TypeScript compiler+Semgrep+targeted manual trust-boundary review+Vitest
packages/host/src/memory.ts,100644,45029,1209,29280da840c7ea259da02256283123e354bba8c369e94eb10a642495fca6e34f,text,0.4-host-production,byte/line inventory+TypeScript compiler+Semgrep+targeted manual trust-boundary review+Vitest
packages/host/src/migrate/apply.ts,100644,79045,2188,7bbf54dd220d8986bac9019f04489589560a596f81fa0fe6cadf45bd9170c01f,text,0.4-host-production,byte/line inventory+TypeScript compiler+Semgrep+targeted manual trust-boundary review+Vitest
packages/host/src/migrate/mykey-parser.ts,100644,9511,260,72bd3d9f48d0f4ba6fac918037421f78e2eac93da1c17d204661bddd9b6abb00,text,0.4-host-production,byte/line inventory+TypeScript compiler+Semgrep+targeted manual trust-boundary review+Vitest
packages/host/src/migrate/operation-lock.ts,100644,8574,256,c082d356f49e2ff0593367939663419af4d634c3d1362937aceb221d4dafd1f7,text,0.4-host-production,byte/line inventory+TypeScript compiler+Semgrep+targeted manual trust-boundary review+Vitest
packages/host/src/migrate/plan.ts,100644,27349,742,273e3e2fe29a067043b90ea93d0b0b5eacd2ad90f9f78b0a00c420b6d8afb728,text,0.4-host-production,byte/line inventory+TypeScript compiler+Semgrep+targeted manual trust-boundary review+Vitest
packages/host/src/mode-switch.ts,100644,23668,707,4e7adaddfc6244b565ff8d6a6b83f31ca1691610a79f0226fe86e94da9dfca05,text,0.4-host-production,byte/line inventory+TypeScript compiler+Semgrep+targeted manual trust-boundary review+Vitest
packages/host/src/model-smoke.ts,100644,4106,134,20838a0d7cb3e05cdfeacbdb7e8cc69af03e1d2e43a3a7dd5c2c63e4f53c83f2,text,0.4-host-production,byte/line inventory+TypeScript compiler+Semgrep+targeted manual trust-boundary review+Vitest
packages/host/src/onboarding/birth.ts,100644,3317,97,5c1f9d5068c288244e097a69090697814dd2c1ab275fa1b205cf5d61502c7cc0,text,0.4-host-production,byte/line inventory+TypeScript compiler+Semgrep+targeted manual trust-boundary review+Vitest
packages/host/src/onboarding/intro.ts,100644,1367,27,d602e5f810595a46882465c376e523af548e636bdbae94a49c66b29229a05f34,text,0.4-host-production,byte/line inventory+TypeScript compiler+Semgrep+targeted manual trust-boundary review+Vitest
packages/host/src/onboarding/seed-sops.ts,100644,5224,116,e5ae97720191ed3b6e53bd5e1eb50c6f8abdb424e1fb9b96c8136de1a6d70c22,text,0.4-host-production,byte/line inventory+TypeScript compiler+Semgrep+targeted manual trust-boundary review+Vitest
packages/host/src/output-clean.ts,100644,2629,73,4db4b9cbafa57842910073f5516bd8be8822120babc9d88b016847e335e189f8,text,0.4-host-production,byte/line inventory+TypeScript compiler+Semgrep+targeted manual trust-boundary review+Vitest
packages/host/src/policy.ts,100644,32202,838,0636fab3810d7360c65d48289c877587196c49bb279421c9ee77f0c5c724bd61,text,0.4-host-production,byte/line inventory+TypeScript compiler+Semgrep+targeted manual trust-boundary review+Vitest
packages/host/src/profiles-store.ts,100644,5062,145,e30eda1ea7a526da2db5f20006e31a8af822d7bda23a448fd04d0ddbe3224f74,text,0.4-host-production,byte/line inventory+TypeScript compiler+Semgrep+targeted manual trust-boundary review+Vitest
packages/host/src/providers/catalog.generated.ts,100644,37306,1235,2ec40212f8ee85614ea1e9459a23df0beb256c08a7e7eb007aa87c17553f7770,text,0.4-host-production,byte/line inventory+TypeScript compiler+Semgrep+targeted manual trust-boundary review+Vitest
packages/host/src/providers/catalog.ts,100644,9917,279,0dcd688c02d8e5d5798553e3cc005637939b177e1ac7d9962c22fd9ec3644881,text,0.4-host-production,byte/line inventory+TypeScript compiler+Semgrep+targeted manual trust-boundary review+Vitest
packages/host/src/providers/models.ts,100644,5183,146,8ead025368ddabbeb1ba13f70dca5cd60925305e62cbfdcba6424c822317eabd,text,0.4-host-production,byte/line inventory+TypeScript compiler+Semgrep+targeted manual trust-boundary review+Vitest
packages/host/src/providers/overlay-view.ts,100644,3226,83,72623f0738c5599489dbb811b0ce481b6c6cc7949236f829cf897e54220ae573,text,0.4-host-production,byte/line inventory+TypeScript compiler+Semgrep+targeted manual trust-boundary review+Vitest
packages/host/src/providers/overlay.ts,100644,3405,94,8ebd3d3f0cdad691c95fa6e34038807410caf223fc074ff529865311a8389fa5,text,0.4-host-production,byte/line inventory+TypeScript compiler+Semgrep+targeted manual trust-boundary review+Vitest
packages/host/src/providers/refresh.ts,100644,6569,197,accc664e875dea57b3ae0ce2e094527b945170cba054ee2f5d694f852959a657,text,0.4-host-production,byte/line inventory+TypeScript compiler+Semgrep+targeted manual trust-boundary review+Vitest
packages/host/src/providers/url-safety.ts,100644,949,22,31ba16442aa3c3da745729af145b8dad803f1e072bbc889559b22c38b4de5a64,text,0.4-host-production,byte/line inventory+TypeScript compiler+Semgrep+targeted manual trust-boundary review+Vitest
packages/host/src/resume.ts,100644,833,27,645a385d1fa4f1e717d40057c419769dc43a26b221c61d90c58de9f427e4651d,text,0.4-host-production,byte/line inventory+TypeScript compiler+Semgrep+targeted manual trust-boundary review+Vitest
packages/host/src/runtime/approval-gate.ts,100644,3938,112,0264106b8b1afb005b95a4b1e15fec1979f779d10b60df48ecb874b06d71d691,text,0.4-host-production,byte/line inventory+TypeScript compiler+Semgrep+targeted manual trust-boundary review+Vitest
packages/host/src/runtime/episode-runner.ts,100644,16951,438,ac1095cf51b880350482a032b8ae55cb64e7726dc2f25ae423df00dee33143c1,text,0.4-host-production,byte/line inventory+TypeScript compiler+Semgrep+targeted manual trust-boundary review+Vitest
packages/host/src/runtime/run-coordinator.ts,100644,6292,192,e307a8d530aeca322bd7162eba1dae0d3f8878160ef59ef199967186cd3d77d4,text,0.4-host-production,byte/line inventory+TypeScript compiler+Semgrep+targeted manual trust-boundary review+Vitest
packages/host/src/runtime/task-episode-kernel.ts,100644,5030,171,40f3a09bf7678aa34b60595bfd6053b61c4ecd97eda344732dd150924f832c46,text,0.4-host-production,byte/line inventory+TypeScript compiler+Semgrep+targeted manual trust-boundary review+Vitest
packages/host/src/sandbox/shell-env.ts,100644,12176,334,43b4011aa6f230742ee4feb8c79f3138bbc42a1bd1afb5b7596db7f38f9df706,text,0.4-host-production,byte/line inventory+TypeScript compiler+Semgrep+targeted manual trust-boundary review+Vitest
packages/host/src/security/private-file.ts,100644,5577,163,175a217daa5e7fb328d0d1846589afb4592ba6d2f36477a125ae21080eb8a723,text,0.4-host-production,byte/line inventory+TypeScript compiler+Semgrep+targeted manual trust-boundary review+Vitest
packages/host/src/security/redaction.ts,100644,4313,113,d9fc3e601cb727fee69faa372aae0e95544358b9863163d52a288c93a8b57e3e,text,0.4-host-production,byte/line inventory+TypeScript compiler+Semgrep+targeted manual trust-boundary review+Vitest
packages/host/src/security/untrusted-content.ts,100644,1252,25,3b2142f4e2c04c44241d254dd11c15d28cc6049dab4098e90d288e0704ddee84,text,0.4-host-production,byte/line inventory+TypeScript compiler+Semgrep+targeted manual trust-boundary review+Vitest
packages/host/src/server.ts,100644,165544,4376,90d4fc0403c3c5859f86b61c6a0d2419a524743996d94faebfb6c6b307e95929,text,0.4-host-production,byte/line inventory+TypeScript compiler+Semgrep+targeted manual trust-boundary review+Vitest
packages/host/src/services.ts,100644,21028,580,49de8bbae96dd6c9a34455ef50f4c63928e9b67b01cec0835780f900bab077e8,text,0.4-host-production,byte/line inventory+TypeScript compiler+Semgrep+targeted manual trust-boundary review+Vitest
packages/host/src/skills/store.ts,100644,15252,359,e52cf475df285c0b9894ffe7e776312800a3d1bfa3dbb2539c757736435fff86,text,0.4-host-production,byte/line inventory+TypeScript compiler+Semgrep+targeted manual trust-boundary review+Vitest
packages/host/src/storage/product-store.ts,100644,71826,2066,4cb7db6294877acbb0151d8ddf01163c1f9beb5eb84b6cc6de7e1457080e4b60,text,0.4-host-production,byte/line inventory+TypeScript compiler+Semgrep+targeted manual trust-boundary review+Vitest
packages/host/src/task-runner.ts,100644,38446,1075,03c9dd3854eb3f250488316c5f82a86ffb57bd6c9129bd7134dc018387f2737c,text,0.4-host-production,byte/line inventory+TypeScript compiler+Semgrep+targeted manual trust-boundary review+Vitest
packages/host/src/token-file.ts,100644,3719,101,30a0133bab6776e0c4b8c6bd6ddf124dc364814b9931442d729cd0ee6a2dc32e,text,0.4-host-production,byte/line inventory+TypeScript compiler+Semgrep+targeted manual trust-boundary review+Vitest
packages/host/src/tool-evidence.ts,100644,9114,246,839711f620c75eb558cfe8e65e364be220b93a237082c7b41df9574eddd9e91f,text,0.4-host-production,byte/line inventory+TypeScript compiler+Semgrep+targeted manual trust-boundary review+Vitest
packages/host/src/usage-stats.ts,100644,5820,190,bf094937092ac61dacb2a1febcb59f82c79f68b718965905b7d66d7bce3217a8,text,0.4-host-production,byte/line inventory+TypeScript compiler+Semgrep+targeted manual trust-boundary review+Vitest
packages/host/src/usage.ts,100644,548,15,3b0581002392d7b3560185b8a46f50f38c91ce723ca8dcb8e88a8605e7245314,text,0.4-host-production,byte/line inventory+TypeScript compiler+Semgrep+targeted manual trust-boundary review+Vitest
packages/host/src/voice/assets.ts,100644,14582,338,17d25344e036a2fc51e1b76c0f8c645799129f2fc3f536023ae91c55c26d0e79,text,0.4-host-production,byte/line inventory+TypeScript compiler+Semgrep+targeted manual trust-boundary review+Vitest
packages/host/src/voice/engine.ts,100644,7999,245,961950bc375f1170d4c208cea9a48d42f8b76558c12101aaa05be245da1b6a90,text,0.4-host-production,byte/line inventory+TypeScript compiler+Semgrep+targeted manual trust-boundary review+Vitest
packages/host/src/voice/moss-runtime.ts,100644,4559,131,ea02cb570ab4c660c088d7d4783c8a95fc5309970c680c498f84e7b77fd5d6ca,text,0.4-host-production,byte/line inventory+TypeScript compiler+Semgrep+targeted manual trust-boundary review+Vitest
packages/host/src/voice/service.ts,100644,15845,416,38ede6aa775f4924863c060b38b2ec6e36f5f9fc066889ab8e78481e4710a788,text,0.4-host-production,byte/line inventory+TypeScript compiler+Semgrep+targeted manual trust-boundary review+Vitest
packages/host/src/voice/third_party/moss_tts/LICENSE,100644,11374,201,1dc6904a1959e039b44569c6a726a611f75287051284de1b6cc0dc7712b14d11,text,0.4-host-production,byte/line inventory+TypeScript compiler+Semgrep+targeted manual trust-boundary review+Vitest
packages/host/src/voice/third_party/moss_tts/runtime.d.mts,100644,1522,51,02af9193f7b57bfa09adb3d052eb318b670ad030e014e03959dc930b3fbad204,text,0.4-host-production,byte/line inventory+TypeScript compiler+Semgrep+targeted manual trust-boundary review+Vitest
packages/host/src/voice/third_party/moss_tts/runtime.mjs,100644,98137,2358,de66e96fbe558b4b3d80773e376a82ace24d12924cf7da4d7c0fe0d5e8ddc7d6,text,0.4-host-production,byte/line inventory+TypeScript compiler+Semgrep+targeted manual trust-boundary review+Vitest
packages/host/src/wechat/bridge.ts,100644,10405,312,013d1746a1dc379145a920d907aeaa74ce6a476f6f8a65c90a855b9c92407849,text,0.4-host-production,byte/line inventory+TypeScript compiler+Semgrep+targeted manual trust-boundary review+Vitest
packages/host/src/wechat/ilink.ts,100644,7657,222,d2eb01c98266e894bbe09319f784bfb0ce494f6ddffb569717b2d443a5b790e6,text,0.4-host-production,byte/line inventory+TypeScript compiler+Semgrep+targeted manual trust-boundary review+Vitest
packages/host/src/wechat/runtime.ts,100644,4507,146,56647c7166ad8011f4398adbf1ae8cfbdf2edfd5edbe6a7f9957e10e9a5c579d,text,0.4-host-production,byte/line inventory+TypeScript compiler+Semgrep+targeted manual trust-boundary review+Vitest
packages/host/static/app.js,100644,36569,1049,08d30315ce9dd046fe4b4e87921a04cb8a04a7d546d15ca3ee66ae50f3453ee2,text,legacy-or-support-source,byte/line inventory+syntax compiler+Semgrep/Bandit+targeted dangerous-API review+tests
